NR. SEQUENZIALE,DATA,N1,N2,N3,N4,N5,N6
1114,06/07/2007,14,34,50,53,70,89
1115,07/07/2007,14,17,40,53,58,89
1116,08/07/2007,14,39,53,57,88,89
1117,14/07/2007,14,53,58,70,78,89
1118,17/07/2007,13,14,34,53,58,[89]
1119,19/07/2007,13,14,34,53,[70],76
1120,21/07/2007,02,13,14,53,57,70
1121,24/07/2007,09,14,53,57,58,71
1122,26/07/2007,14,40,53,58,70,71
1123,28/07/2007,14,34,53,57,58,[71]
1124,31/07/2007,13,14,53,58,70,78
1125,01/08/2007,14,34,[49],[53],57,[58]
1126,02/08/2007,13,14,17,57,70,78
1127,03/08/2007,13,14,57,70,76,77
1128,05/08/2007,13,[14],70,77,78,88
1129,09/08/2007,13,17,34,40,57,[70]
1130,11/08/2007,34,40,57,60,78,88
1131,14/08/2007,13,17,40,57,70,78
1132,16/08/2007,11,13,28,57,[78],88
1133,18/08/2007,11,13,17,34,40,57
1134,21/08/2007,07,[11],17,34,40,57
1135,23/08/2007,13,17,34,54,57,86
1136,25/08/2007,13,[34],40,[57],70,86
1137,28/08/2007,13,17,40,51,70,86
1138,30/08/2007,07,17,40,51,54,86
1139,01/09/2007,07,13,40,51,82,[86]
1140,06/09/2007,09,13,17,22,40,51
1141,08/09/2007,13,17,28,40,51,82
1142,10/09/2007,13,28,40,[51],59,82
1143,13/09/2007,13,[15],40,41,74,[82]
1144,15/09/2007,13,21,22,28,40,41
1145,18/09/2007,13,22,40,41,70,77
1146,20/09/2007,02,13,22,40,41,84
1147,22/09/2007,02,13,22,40,41,[85]
1148,25/09/2007,02,13,[22],40,84,90
1149,27/09/2007,13,21,40,41,70,90
1150,29/09/2007,13,40,41,70,77,84
1151,02/10/2007,09,13,26,39,40,41
1152,03/10/2007,13,[40],41,66,70,86
1153,04/10/2007,13,41,58,[66],73,86
1154,05/10/2007,13,22,41,70,84,86
1155,07/10/2007,13,28,31,41,71,84
1156,11/10/2007,13,28,41,71,73,74
1157,12/10/2007,[13],22,33,41,71,74
1158,13/10/2007,03,37,[41],70,73,74
1159,16/10/2007,03,29,70,71,73,74
1160,18/10/2007,09,29,47,67,73,74
1161,20/10/2007,03,27,70,71,73,74
1162,23/10/2007,31,33,47,70,73,74
1163,25/10/2007,[03],27,33,70,73,74
1164,27/10/2007,09,25,27,33,73,74
1165,30/10/2007,09,29,33,47,[73],74
1166,01/11/2007,09,[27],33,37,74,84
1167,08/11/2007,29,33,[37],70,74,84
1168,09/11/2007,29,33,47,70,74,84
1169,10/11/2007,25,33,35,70,74,84
1170,12/11/2007,33,34,35,61,74,84
1171,13/11/2007,[33],35,61,70,74,84
1172,15/11/2007,35,47,61,70,[74],84
1173,17/11/2007,29,34,35,61,70,84
1174,20/11/2007,29,31,35,61,70,84
1175,22/11/2007,29,35,47,[61],70,84
1176,24/11/2007,29,35,47,60,70,84
1177,27/11/2007,15,25,29,35,47,84
1178,29/11/2007,15,31,35,47,70,84
1179,04/12/2007,25,29,47,60,70,84
1180,05/12/2007,15,35,47,60,70,84
1181,06/12/2007,29,35,[47],60,70,84
1182,07/12/2007,29,31,[35],70,84,87
1183,13/12/2007,29,31,45,60,70,84
1184,15/12/2007,29,[31],60,70,84,87
1185,18/12/2007,05,15,[29],70,84,87
1186,20/12/2007,04,45,60,70,84,87
1187,22/12/2007,15,45,58,62,70,84
1188,24/12/2007,15,45,60,70,79,84
1189,27/12/2007,09,15,58,60,70,84
1190,29/12/2007,08,15,45,60,[70],[84]
1191,03/01/2008,08,15,27,45,60,62
1192,04/01/2008,[05],15,27,32,45,60
1193,07/01/2008,08,15,27,32,45,60
1194,15/01/2008,08,15,32,45,60,79
1195,17/01/2008,[04],08,[15],27,45,60
1196,19/01/2008,08,27,42,45,58,60
1197,22/01/2008,08,16,22,27,45,60
1198,24/01/2008,08,22,27,32,45,60
1199,26/01/2008,08,09,42,45,58,60
1200,29/01/2008,08,24,32,45,[60],79
1201,31/01/2008,09,16,24,[45],58,78
1202,01/02/2008,08,[16],24,32,44,58
1203,02/02/2008,08,24,27,32,36,58
1204,05/02/2008,24,32,44,58,66,78
1205,08/02/2008,08,09,24,32,44,58
1206,09/02/2008,08,09,24,27,32,58
1207,10/02/2008,08,09,24,32,52,58
1208,12/02/2008,[08],[09],24,32,58,89
1209,14/02/2008,24,27,32,52,58,89
1210,16/02/2008,24,32,44,[52],58,89
1211,19/02/2008,11,24,32,44,58,89
1212,21/02/2008,24,[27],32,44,58,89
1213,23/02/2008,[11],24,32,42,44,58
1214,26/02/2008,22,24,32,44,58,89
1215,28/02/2008,24,32,44,54,[58],89
1216,01/03/2008,09,24,32,44,75,89
1217,04/03/2008,24,32,44,54,75,89
1218,05/03/2008,24,32,[38],44,75,89
1219,06/03/2008,24,[32],44,47,54,[89]
